AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,LATITUDE,LONGITUDE
TML,Tamale Airport,"Tamale, Ghana",9.55416667,-0.86638889
TMM,Toamasina,"Tamatave, Madagascar",-18.10944444,49.3925
TMP,Tampere-Pirkkala,"Tampere, Finland",61.41416667,23.60444444
TMR,Aguemar,"Tamanrasset, Algeria",22.81472222,5.45916667
TMS,Salazar,"Sao Tome Island, Sao Tome and Principe",0.37833333,6.725
TMT,Trombetas Airport,"Trombetas, Brazil",-1.48944444,-56.39694444
TMW,Tamworth Airport,"Tamworth, Australia",-31.08388889,150.8466667
TN1,Lebanon Municipal,"Lebanon, TN",36.19027778,-86.31555556
TN2,Upper Cumberland Regional,"Sparta, TN",36.05694444,-85.53
TN3,Ellington,"Lewisburg, TN",35.50694444,-86.80388889
TN4,Abernathy Field,"Pulaski, TN",35.15416667,-87.05694444
TN5,Franklin Wilkins,"Lexington, TN",35.65138889,-88.37888889
TN6,Dyersburg Regional,"Dyersburg, TN",35.99805556,-89.40666667
TN7,Winchester Municipal,"Winchester, TN",35.1775,-86.06611111
TNA,Yaoqiang,"Jinan, China",36.85722222,117.2161111
TNC,Tin City LRRS,"Tin City, AK",65.56416667,-167.9225
TNE,Tanegashima Airport,"Tanegashima, Japan",30.605,130.9916667
TNG,Tanger Ibn Batouta International,"Tangier, Morocco",35.73166667,-5.92111111
TNJ,Kidjang,"Tandjungpinang, Indonesia",0.91916667,104.5361111
TNK,Tununak Airport,"Tununak, AK",60.56944444,-165.2463889
TNN,Tainan Airport,"Tainan, Taiwan",22.95027778,120.2058333
TNP,Twentynine Palms Airport,"Twentynine Palms, CA",34.13166667,-115.9458333
TNR,Ivato,"Antananarivo, Madagascar",-18.79694444,47.47888889
TNT,Dade-Collier Training and Transition,"Miami, FL",25.86194444,-80.89694444
TNU,Newton Municipal Earl Johnson Field,"Newton, IA",41.67444444,-93.02166667
TNX,Stung Treng Airport,"Stung Treng, Cambodia",13.53166667,106.0144444
TOA,Zamperini Field,"Torrance, CA",33.80333333,-118.3397222
TOB,Tobruk Airport,"Tobruk, Libya",31.86194444,23.89916667
TOE,Nefta,"Tozeur, Tunisia",33.93972222,8.10111111
TOG,Togiak Airport,"Togiak, AK",59.05361111,-160.3966667
TOJ,Torrejon AFB,"Madrid, Spain",40.48888889,-3.45611111
TOL,Toledo Express,"Toledo, OH",41.58694444,-83.80777778
TOM,Tombouctou Airport,"Tombouctou, Mali",16.73055556,-3.0075
TOP,Philip Billard Municipal,"Topeka, KS",39.06861111,-95.6225
TOQ,Barriles,"Tocopilla, Chile",-22.14083333,-70.0625
TOR,Torrington Municipal,"Torrington, WY",42.06444444,-104.1527778
TOS,Langnes,"Tromso, Norway",69.68305556,18.91888889
TOU,Touho Airport,"Touho, New Caledonia",-20.79,165.2594444
TOV,Tortola West End Seaplane Base,"Tortola, British Virgin Islands",18.45,-64.58333333
TOY,Toyama Airport,"Toyama, Japan",36.64833333,137.1875
TPA,Tampa International,"Tampa, FL",27.97555556,-82.53333333
TPB,Allen Air Park,"Topeka, KS",39.025,-95.75805556
TPE,Taiwan Taoyuan International,"Taipei, Taiwan",25.0775,121.2333333
TPF,Peter O'Knight,"Tampa, FL",27.91555556,-82.44944444
TPH,Tonopah Airport,"Tonopah, NV",38.06027778,-117.0869444
TPI,Tapini Airport,"Tapini, Papua New Guinea",-8.35666667,146.9897222
TPL,Draughon-Miller Central Texas Regional,"Temple, TX",31.15194444,-97.40777778
TPP,Tarapoto Airport,"Tarapoto, Peru",-6.51111111,-76.39861111
TPQ,Tepic Airport,"Tepic, Mexico",21.41944444,-104.8425
TPR,Tom Price Airport,"Tom Price, Australia",-22.65,117.6666667
TPS,Trapani/Birgi,"Trapani/Marsala, Italy",37.9125,12.48833333
TRB,Turbo Airport,"Turbo, Colombia",8.07833333,-76.74805556
TRC,Torreon International,"Torreon, Mexico",25.56833333,-103.4105556
TRD,Vaernes,"Trondheim, Norway",63.4575,10.91666667
TRE,Tiree Island Airport,"Tiree Island, United Kingdom",56.50055556,-6.87138889
TRF,Torp,"Sandefjord, Norway",59.18666667,10.25861111
TRG,Tauranga Airport,"Tauranga, New Zealand",-37.67333333,176.1986111
TRH,Trona Airport,"Trona, CA",35.81277778,-117.3269444
TRI,Tri Cities,"Bristol/Johnson City/Kingsport, TN",36.47527778,-82.4075
TRK,Juwata,"Tarakan, Indonesia",3.32527778,117.5641667
TRM,Jacqueline Cochran Regional,"Thermal, CA",33.62666667,-116.1597222
TRN,Torino,"Turin, Italy",45.20083333,7.64972222
TRO,Taree Airport,"Taree, Australia",-31.88861111,152.5138889
TRR,China Bay,"Trincomalee, Sri Lanka",8.53916667,81.18138889
TRS,Trieste Airport,"Trieste, Italy",45.82777778,13.46666667
TRU,Capitan Carlos Martinez de Pinillos,"Trujillo, Peru",-8.08166667,-79.10861111
TRV,Thiruvananthapuram International,"Trivandrum, India",8.48222222,76.92
TRW,Bonriki International,"Tarawa, Kiribati",1.38166667,173.1469444
TRZ,Tiruchirappalli International,"Trichinopoly, India",10.76611111,78.71777778
TSA,Taipei Songshan,"Taipei, Taiwan",25.06972222,121.5525
TSB,Tsumeb Airport,"Tsumeb, Namibia",-19.26194444,17.7325
TSE,Nursultan Nazarbayev International,"Astana, Kazakhstan",51.0225,71.46611111
TSF,Treviso,"Venice, Italy",45.64861111,12.19444444
TSG,Tanacross Airport,"Tanacross, AK",63.37416667,-143.3288889
TSH,Tshikapa Airport,"Tshikapa, Congo (Kinshasa)",-6.44194444,20.79611111
TSJ,Tsushima Airport,"Tsushima, Japan",34.285,129.3305556
TSM,Taos Regional,"Taos, NM",36.45166667,-105.6730556
TSN,Binhai,"Tianjin, China",39.12722222,117.3577778
TSP,Tehachapi Municipal,"Tehachapi, CA",35.135,-118.4391667
TSR,Traian Vuia,"Timisoara, Romania",45.80972222,21.33777778
TSS,East 34th Street Heliport,"New York, NY",40.7425,-73.97222222
TSV,Townsville International,"Townsville, Australia",-19.2525,146.7652778
TTB,Tortoli Arbatax,"Tortoli, Italy",39.91888889,9.68305556
TTC,Argolla,"Taltal, Chile",-25.51777778,-70.42222222
TTD,Portland Troutdale,"Troutdale, OR",45.54944444,-122.4013889
TTG,Tartagal Airport,"Tartagal, Argentina",-22.49305556,-63.8125
TTH,Thumrait Airport,"Thumrait, Oman",17.66611111,54.02472222
TTJ,Tottori Airport,"Tottori, Japan",35.53,134.165
TTL,Turtle Island Airport,"Turtle Island, Fiji",-16.95,177.3666667
TTN,Trenton Mercer,"Trenton, NJ",40.27666667,-74.81333333
TTS,Tsaratanana Airport,"Tsaratanana, Madagascar",-16.75083333,47.61972222
TTT,Fongnian,"Taitung, Taiwan",22.75527778,121.1002778
TTU,Tetouan/Sania Ramel,"Tetuan, Morocco",35.59444444,-5.32
TUA,Tulcan Airport,"Tulcan, Ecuador",0.8,-77.71666667
TUB,Tubuai Is Fr. Polynesia,"Tubuai Island, French Polynesia",-23.35,-149.4666667
TUC,Tucuman Airport,"Tucuman, Argentina",-26.83333333,-65.2
TUD,Tambacounda Airport,"Tambacounda, Senegal",13.73666667,-13.65305556
TUF,Tours Val de Loire,"Tours, France",47.43222222,0.7275
TUG,Tuguegarao Airport,"Tuguegarao, Philippines",17.64361111,121.7330556
TUH,Arnold AFB,"Tullahoma, TN",35.3925,-86.08583333
TUI,Turaif Airport,"Turaif, Saudi Arabia",31.69472222,38.73194444
TUK,Turbat International,"Turbat, Pakistan",25.98527778,63.02972222
TUL,Tulsa International,"Tulsa, OK",36.19833333,-95.88805556
TUM,Tumut Airport,"Tumut, Australia",-35.26277778,148.2408333
TUN,Carthage,"Tunis, Tunisia",36.85138889,10.23
TUO,Taupo Airport,"Taupo, New Zealand",-38.74083333,176.085
TUP,Tupelo Regional,"Tupelo, MS",34.26888889,-88.77
TUR,Tucurui Airport,"Tucurui, Brazil",-3.78611111,-49.72027778
TUS,Tucson International,"Tucson, AZ",32.11611111,-110.9411111
TUT,Tauta Airport,"Tauta, Papua New Guinea",-5.8325,145.9336111
TUU,Prince Sultan Bin Abdulaziz,"Tabuk, Saudi Arabia",28.37305556,36.62083333
TVA,Morafenobe Airport,"Morafenobe, Madagascar",-17.85055556,44.92027778
TVC,Cherry Capital,"Traverse City, MI",44.74166667,-85.58194444
TVF,Thief River Falls Regional,"Thief River Falls, MN",48.06555556,-96.185
TVI,Thomasville Regional,"Thomasville, GA",30.90138889,-83.88138889
TVL,Lake Tahoe Airport,"Lake Tahoe, CA",38.89388889,-119.9952778
TVU,Matei,"Taveuni, Fiji",-16.69305556,179.8741667
TWA,Twin Hills Airport,"Twin Hills, AK",59.07444444,-160.275
TWB,Toowoomba Airport,"Toowoomba, Australia",-27.54138889,151.9125
TWD,Jefferson County International,"Port Townsend, WA",48.05388889,-122.8105556
TWE,Taylor Airport,"Taylor, AK",65.67916667,-164.7988889
TWF,Joslin Field - Magic Valley Regional,"Twin Falls, ID",42.48194444,-114.4877778
TWH,Two Harbors Airport,"Two Harbors, CA",33.425,-118.5083333
TWU,Tawau Airport,"Tawau, Malaysia",4.31333333,118.1219444
TX1,Mesquite Metro,"Mesquite, TX",32.74694444,-96.53055556
TX2,Denver City Airport,"Denver City, TX",32.97472222,-102.845
TX3,Port Isabel - Cameron County,"Port Isabel, TX",26.16611111,-97.34583333
TX4,Bruce Field,"Ballinger, TX",31.67444444,-99.97694444
TX5,Cleburne Regional,"Cleburne, TX",32.35361111,-97.43388889
TX6,Horseshoe Bay Resort,"Horseshoe Bay, TX",30.52694444,-98.35888889
TX7,Post Garza County Municipal,"Post, TX",33.20333333,-101.3383333
TXG,Taichung Airport,"Taichung, Taiwan",24.18638889,120.6538889
TXK,Texarkana Regional-Webb Field,"Texarkana, AR",33.45361111,-93.99111111
TXL,Tegel,"Berlin, Germany",52.55916667,13.29027778
TXN,Tunxi Airport,"Tunxi, China",29.73361111,118.2561111
TXU,Tabou Airport,"Tabou, Cote d'Ivoire",4.43805556,-7.36277778
TYB,Tibooburra Airport,"Tibooburra, Australia",-29.45277778,142.0572222
TYE,Tyonek Airport,"Tyonek, AK",61.07666667,-151.1380556
TYL,Capitan FAP Victor Montes International,"Talara, Peru",-4.57638889,-81.25416667
TYN,Wusu,"Taiyuan, China",37.74583333,112.6305556
TYO,Tokyo Metropolitan Area,"Tokyo, Japan",35.6525,139.7319444
TYR,Tyler Pounds Regional,"Tyler, TX",32.35361111,-95.40305556
TYS,McGhee Tyson,"Knoxville, TN",35.80944444,-83.99527778
TYZ,Taylor Airport,"Taylor, AZ",34.45277778,-110.115
TZA,Belize Municipal,"Belize City, Belize",17.5175,-88.19611111
TZF,Maya Beach Airport,"Maya Beach, Belize",16.62944444,-88.36888889
TZL,Tuzla Airport,"Tuzla, Bosnia and Herzegovina",44.45861111,18.72472222
TZN,Congo Town,"South Andos, The Bahamas",24.15888889,-77.59
TZX,Trabzon Airport,"Trabzon, Turkey",40.995,39.78972222
UAB,Incirlik AB,"Adana, Turkey",37.00194444,35.42583333
UAH,Ua Huka Airport,"Ua Huka, French Polynesia",-8.93611111,-139.5538889
UAK,Narsarsuaq Airport,"Narsarsuaq, Greenland",61.16055556,-45.42583333
UAM,Andersen AFB,"Guam, TT",13.58388889,144.93
UAQ,San Juan Airport,"San Juan, Argentina",-31.57138889,-68.41833333
UAS,Samburu Airport,"Samburu, Kenya",0.53416667,37.53166667
UAX,Uaxactun Airport,"Uaxactun, Guatemala",17.39388889,-89.63277778
UBA,Mario de Almeida Franco,"Uberaba, Brazil",-19.765,-47.96472222
UBF,Chatham Municipal,"Chatham, MA",41.68833333,-69.98972222
UBJ,Yamaguchi Ube,"Ube, Japan",33.93,131.2786111
UBP,Ubon Ratchathani Airport,"Ubon Ratchathani, Thailand",15.25138889,104.8702778
UBS,Columbus-Lowndes County,"Columbus, MS",33.46527778,-88.38083333
UCA,Oneida County,"Utica/Rome, NY",43.14138889,-75.38027778
UCY,Everett-Stewart Regional,"Union City, TN",36.37972222,-88.98583333
UDD,Bermuda Dunes Airport,"Bermuda Dunes, CA",33.74833333,-116.2747222
UDG,Darlington County,"Darlington, SC",34.44944444,-79.89
UDI,Uberlandia Airport,"Uberlandia, Brazil",-18.88361111,-48.22583333
UDR,Udaipur Airport,"Udaipur, India",24.6175,73.89638889
UEL,Quelimane Airport,"Quelimane, Mozambique",-17.85583333,36.86861111
UEO,Kumejima Airport,"Kumejima, Japan",26.36361111,126.7138889
UES,Waukesha County,"Waukesha, WI",43.04111111,-88.23694444
UET,Samungli International,"Quetta, Pakistan",30.25222222,66.93861111
UFA,Ufa Airport,"Ufa, Russia",54.55777778,55.87388889
UGA,Ugashik Airport,"Ugashik, AK",57.50638889,-157.3916667
UGB,Ugashik Bay,"Pilot Point, AK",57.42527778,-157.74
UGC,Urgench Airport,"Urgench, Uzbekistan",41.5825,60.64361111
UGI,Uganik Airport,"Uganik, AK",57.75,-153.3166667
UGN,Waukegan National,"Waukegan, IL",42.42222222,-87.86805556
UGS,Ugashik Airport,"Ugashik, AK",57.52333333,-157.3961111
UHE,Uherske Hradiste Airport,"Uherske Hradiste, Czech Republic",49.06666667,17.45
UHF,Upper Heyford Airport,"Upper Heyford, United Kingdom",51.93666667,-1.24916667
UIB,El Carano,"Quibdo, Colombia",5.69083333,-76.64111111
UIH,Phu Cat,"Qui Nhon, Vietnam",13.955,109.0422222
UII,Utila Island Hond.,"Utila Island, Honduras",16.08666667,-86.89111111
UIN,Quincy Regional-Baldwin Field,"Quincy, IL",39.94305556,-91.19444444
UIO,Old Mariscal Sucre International,"Quito, Ecuador",-0.14138889,-78.48805556
UIP,Quimper Pluguffan,"Quimper, France",47.975,-4.17083333
UKB,Kobe,"Kobe Honshu Island, Japan",34.63277778,135.2238889
UKI,Ukiah Municipal,"Ukiah, CA",39.12583333,-123.2008333
ULA,San Julian Airport,"San Julian, Argentina",-49.30666667,-67.80277778
ULC,Los Cerrillos,"Santiago, Chile",-33.48972222,-70.69472222
ULI,Ulithi Airport,"Ulithi, Federated States of Micronesia",10.02,139.7897222
ULM,New Ulm Municipal,"New Ulm, MN",44.31833333,-94.50166667
ULN,Chinggis Khaan International,"Ulan Bator, Mongolia",47.8425,106.7675
ULQ,Heriberto Gil Martinez,"Tulua, Colombia",4.09444444,-76.22388889
ULS,Ulysses Airport,"Ulysses, KS",37.60388889,-101.3736111
ULY,Ulyanovsk Vostochny,"Ulyanovsk, Russia",54.40083333,48.8025
UMB,North Shore,"Umnak, AK",53.37666667,-167.8875
UMD,Uummannaq Airport,"Uummannaq, Greenland",70.67972222,-52.11722222
UME,Umea Airport,"Umea, Sweden",63.79083333,20.28472222
UMM,Summit Airport,"Summit, AK",63.33111111,-149.1288889
UMR,Woomera Airport,"Woomera, Australia",-31.14416667,136.8169444
UMT,Umiat Airport,"Umiat, AK",69.37111111,-152.135
UMU,Orlando de Carvalho,"Umuarama, Brazil",-23.79916667,-53.31388889
UND,Kunduz,"Konduz, Afghanistan",36.66444444,68.91333333
UNG,Kiunga Airport,"Kiunga, Papua New Guinea",-6.12527778,141.2819444
UNI,Union Island Airport,"Union Island, Saint Vincent and the Grenadines",12.60027778,-61.41166667
UNK,Unalakleet Airport,"Unalakleet, AK",63.88861111,-160.7991667
UNS,Umnak Airport,"Umnak, AK",53.22388889,-168.4322222
UNT,Unst Airport,"Unst, United Kingdom",60.74694444,-0.85416667
UOX,University-Oxford,"Oxford, MS",34.38444444,-89.53694444
UPG,Hasanuddin,"Ujung Pandang, Indonesia",-5.06944444,119.55
UPN,Uruapan Airport,"Uruapan, Mexico",19.39638889,-102.0388889
UPP,Upolu,"Upolo Point, HI",20.26527778,-155.86
UQE,The Queens,"Queens, AK",58.87194444,-158.4716667
URA,Uralsk Airport,"Uralsk, Kazakhstan",51.15194444,51.54388889
URB,Urubupunga Airport,"Urubupunga, Brazil",-20.77722222,-51.56416667
URC,Diwopu,"Urumqi, China",43.90722222,87.47416667
URG,Rubem Berta,"Uruguaiana, Brazil",-29.78222222,-57.03805556
URO,Rouen Vallee de Seine,"Boos, France",49.38527778,1.17611111
URT,Surat Thani Airport,"Surat Thani, Thailand",9.1325,99.13555556
URY,Guriat,"Gurayat, Saudi Arabia",31.41222222,37.27944444
USH,Islas Malvinas,"Ushuaia, Argentina",-54.80277778,-68.32777778
USI,Usi Belli Coal Mine,"Usibelli, AK",63.86666667,-148.7833333
USM,Samui,"Koh Samui, Thailand",9.54805556,100.0625
USN,Ulsan Airport,"Ulsan, South Korea",35.59361111,129.3516667
UST,Northeast Florida Regional,"St. Augustine, FL",29.95916667,-81.33972222
UT1,Heber Valley,"Heber, UT",40.48194444,-111.4288889
UTB,Muttaburra Airport,"Muttaburra, Australia",-22.58333333,144.5333333
UTH,Udon Thani Airport,"Udon Thani, Thailand",17.38638889,102.7883333
UTK,Utirik Island,"Utirik, Marshall Islands",11.23333333,169.8666667
UTM,Tunica Municipal,"Tunica, MS",34.685,-90.34777778
UTN,Upington International,"Upington, South Africa",-28.39805556,21.2625
UTO,Indian Mountain LRRS,"Utopia, AK",65.99277778,-153.7036111
UTP,U-Tapao Pattaya International,"Utapao, Thailand",12.67972222,101.005
UTT,Mthatha Airport,"Mthatha, South Africa",-31.54611111,28.67527778
UTW,Queenstown Airport,"Queenstown, South Africa",-31.92027778,26.88222222
UUK,North Kuparuk,"Kuparuk, AK",70.36222222,-149.0283333
UUS,Khomutovo,"Yuzhno-Sakhalinsk, Russia",46.88555556,142.7175
UUU,Manumu Airport,"Manumu, Papua New Guinea",-9.07388889,147.5741667
UVA,Garner Field,"Uvalde, TX",29.21138889,-99.74361111
UVE,Ouvea Ouloup,"Ouvea, New Caledonia",-20.64055556,166.5727778
UVF,Hewanorra International,"St. Lucia, Saint Lucia",13.73333333,-60.95277778
UVL,New Valley,"Kharja, Egypt",25.475,30.59083333
UXA,Lik Camp Airport,"Lik Camp, AK",68.16666667,-163.2
UXB,Fassberg Airport,"Fassberg, Germany",52.92166667,-10.18416667
UXC,Hawley Municipal,"Hawley, MN",46.88388889,-96.35055556
UXD,Chowchilla Airport,"Chowchilla, CA",37.11333333,-120.2469444
UXE,Faulkton Municipal,"Faulkton, SD",45.03055556,-99.11277778
UXF,Stanford Field,"St. Anthony, ID",43.95027778,-111.6847222
UXG,Dutch John Airport,"Dutch John, UT",40.91777778,-109.3905556
GML,Antonov 2 International,"Kiev, Ukraine",50.60361111,30.19111111
UXI,Calder Bay Airport,"Calder Bay, AK",56.17166667,-133.4930556
UXJ,Central Kentucky Regional,"Richmond, KY",37.63166667,-84.3325
UXK,Petaluma Municipal,"Petaluma, CA",38.25777778,-122.6052778
UXL,Chariot Airport,"Chariot, AK",68.09722222,-165.7638889
UXM,47-Mile Mine Airport,"47-Mile Mine, AK",61.04444444,-158.1452778
UXN,Big Sandy Regional,"Prestonsburg, KY",37.75111111,-82.63666667
UXO,Fitchburg Municipal,"Fitchburg, MA",42.55416667,-71.75888889
UXP,Stennis International,"Bay St. Louis, MS",30.36777778,-89.45472222
UXQ,Gilze-Rijen Airport,"Gilze-Rijen, Netherlands",51.5675,4.93194444
UXR,Monument Valley Airport,"Monument Valley, UT",37.01666667,-110.2005556
UXS,Cimarron Municipal,"Cimarron, KS",37.83277778,-100.3480556
LPR,Lorain County Regional,"Lorain/Elyria, OH",41.34416667,-82.17777778
UXU,Cheboygan County,"Cheboygan, MI",45.65361111,-84.51916667
UXV,Enterprise Municipal,"Enterprise, OR",45.42472222,-117.2647222
UXW,Putnam County,"Cookeville, TN",36.19333333,-85.48694444
UXX,Hot Springs Airport,"Hot Springs, MT",47.6125,-114.6133333
UXY,Circle Town County,"Circle, MT",47.41833333,-105.5608333
UXZ,Garrison Municipal,"Garrison, ND",47.65611111,-101.4366667
UY1,Angel S Adami,"Melilla, Uruguay",-34.78888889,-56.265
UYL,Nyala Airport,"Nyala, Sudan",12.05361111,24.95611111
UZU,Curuzu Cuatia Airport,"Curuzu Cuatia, Argentina",-29.77055556,-57.97888889
VA1,Emporia Greensville Regional,"Emporia, VA",36.68694444,-77.48277778
VA2,Chesapeake Regional,"Chesapeake, VA",36.66555556,-76.32055556
VA3,Mountain Empire,"Marion/Wytheville, VA",36.89472222,-81.35
VA4,Leesburg Executive,"Leesburg, VA",39.07805556,-77.5575
VAA,Vaasa Airport,"Vaasa, Finland",63.05055556,21.76222222
VAD,Moody AFB,"Valdosta, GA",30.96861111,-83.19305556
VAF,Valence Chabeuil,"Valence, France",44.92166667,4.97
VAI,Vanimo Airport,"Vanimo, Papua New Guinea",-2.6925,141.3027778
VAK,Chevak Airport,"Chevak, AK",61.54083333,-165.6008333
VAN,Van Airport,"Van, Turkey",38.46833333,43.33222222
VAO,Suavanao Airport,"Suavanao, Solomon Islands",-7.58527778,158.7311111
VAR,Varna Airport,"Varna, Bulgaria",43.23194444,27.82527778
VAS,Sivas Airport,"Sivas, Turkey",39.81388889,36.90361111
VAV,Vava'u International,"Vava'u, Tonga",-18.58555556,-173.9627778
VBG,Vandenberg AFB,"Lompoc, CA",34.73722222,-120.5844444
VBS,Brescia Montichiari,"Brescia, Italy",45.42861111,10.33138889
VBY,Visby Airport,"Visby, Sweden",57.66277778,18.34611111
VCA,Can Tho International,"Can Tho, Vietnam",10.08361111,105.7094444
VCB,View Cove Airport,"View Cove, AK",55.06666667,-133.0166667
VCE,Marco Polo International,"Venice, Italy",45.50472222,12.34972222
VCP,Viracopos International,"Sao Paulo, Brazil",-23.0075,-47.13444444
VCR,Carora Airport,"Carora, Venezuela",10.17555556,-70.06527778
VCT,Victoria Regional,"Victoria, TX",28.8525,-96.91861111
VCV,Southern California Logistics,"Victorville, CA",34.5975,-117.3830556
VDA,Ovda Airport,"Ovda, Israel",29.94027778,34.93583333
VDC,Vitoria Da Conquista Airport,"Vitoria Da Conquista, Brazil",-14.86277778,-40.86305556
VDE,Hierro,"Valverde, Spain",27.81472222,-17.88694444
VDI,Vidalia Regional,"Vidalia, GA",32.19277778,-82.37111111
VDM,Viedma Airport,"Viedma, Argentina",-40.85,-63.01666667
VDP,Valle de la Pascua Airport,"Valle de la Pascua, Venezuela",9.22194444,-65.99333333
VDR,Villa Dolores Airport,"Villa Dolores, Argentina",-31.94527778,-65.14611111
VDS,Vadso Airport,"Vadso, Norway",70.06527778,29.84472222
VDZ,Valdez Pioneer Field,"Valdez, AK",61.13416667,-146.2447222
VEE,Venetie Airport,"Venetie, AK",67.00861111,-146.3663889
VEL,Vernal Regional,"Vernal, UT",40.43611111,-109.5113889
VEO,Roy Otten Memorial Airfield,"Versailles, MO",38.42777778,-92.875
VER,General Heriberto Jara International,"Veracruz, Mexico",19.13916667,-96.18888889
VEY,Vestmannaeyjar Airport,"Vestmannaeyjar, Iceland",63.425,-20.27916667
VFA,Victoria Falls International,"Victoria Falls, Zimbabwe",-18.09694444,25.83611111
VGA,Vijayawada Airport,"Vijayawada, India",16.53111111,80.8
VGO,Vigo Airport,"Vigo, Spain",42.23194444,-8.62666667
VGT,North Las Vegas,"Las Vegas, NV",36.21083333,-115.1944444
VHM,Vilhelmina Airport,"Vilhelmina, Sweden",64.57916667,16.83361111
VHY,Vichy Charmeil,"Vichy, France",46.17166667,3.40416667
VIC,Vicenza Airport,"Vicenza, Italy",45.57333333,11.52944444
VID,Vidin Airport,"Vidin, Bulgaria",44,22.83333333
VIE,Vienna International,"Vienna, Austria",48.10861111,16.56722222
VIG,Juan Pablo Perez Alfonzo,"El Vigia, Venezuela",8.62416667,-71.67277778
VIH,Rolla National,"Vichy, MO",38.1275,-91.76944444
VIJ,Virgin Gorda Airport,"Virgin Gorda, British Virgin Islands",18.44666667,-64.42777778
VIK,Kavik River Airport,"Kavik River, AK",69.67722222,-146.8991667
VIL,Dakhla International,"Dakhla, Morocco",23.71833333,-15.93194444
